myhome_id,myhome_name,myhome_sub,ss_id,ss_name,ss_sub,score,method
"1818","ხარფუხის ქუჩა; ჩიხი","აბანოთუბანი","326","ხარფუხის ქ.","ორთაჭალა",100,Global
"1624","ჩაისუბნის ქუჩა; ჩიხი","ჩუღურეთი","802","ჩაისუბნის ქ.","ჩუღურეთი",100,SubDistrict
"1635","ჩახრუხაძის ქუჩა; ჩიხი","აბანოთუბანი","1083","ჩახრუხაძის ქ.","სოლოლაკი",100,District
"1826","ხეთაგუროვის ქუჩა; ჩიხი","ჩუღურეთი","819","ხეთაგუროვის ქ.","ჩუღურეთი",100,SubDistrict
"1535","ქურდიანი ს. I შეს.","ნაძალადევი","1296","ქურდიანის ქ.","ნაძალადევი",100,SubDistrict
"1540","გ. ქუჩიშვილის შეს.","ვერა","942","ქუჩიშვილის ქ.","ვერა",100,SubDistrict
"1785","ჭირნახულის ქუჩა #1-13","ლილო","259","ჭირნახულის ქ.","ლილო",100,SubDistrict
"11374","ქურდიანი ზ. 1 ჩიხ.","ჩუღურეთი","2804","ზ. ქურდიანის ქ.","ჩუღურეთი",100,SubDistrict
"11375","ქურდიანი ზ. 2 ჩიხ.","ჩუღურეთი","2804","ზ. ქურდიანის ქ.","ჩუღურეთი",100,SubDistrict
"11377","ქურდიანი ზ. 3 ჩიხ.","ჩუღურეთი","2804","ზ. ქურდიანის ქ.","ჩუღურეთი",100,SubDistrict
"1556","ყარყარაშვილის ქუჩა; ჩიხი","ისანი","245","ყარყარაშვილის ქ.","ისანი",100,SubDistrict
"13556","ქუთათელაძე გ. I შეს.","თემქა","410","მაღალაშვილის ქ.","თემქა",100,Geospatial
"1536","ქურდიანი ს. II შეს.","ნაძალადევი","1296","ქურდიანის ქ.","ნაძალადევი",100,SubDistrict
"1786","ჭირნახულის ქუჩა #14-16","ლილო","259","ჭირნახულის ქ.","ლილო",100,SubDistrict
"13557","ქუთათელაძე გ. II შეს.","თემქა","410","მაღალაშვილის ქ.","თემქა",100,Geospatial
"1621","შხეფის ქუჩა; შესახვევი","სოლოლაკი","2813","შხეფის ქ.","სოლოლაკი",100,SubDistrict
"1651","ჩოლოყაშვილის ქუჩა (წყნეთი)","წყნეთი","44","ჩოლოყაშვილის გამზ.","საბურთალო",100,Global
"1694","ცხემის ქუჩა; შესახვევი","მთაწმინდა","1016","ცხემის ქ.","მთაწმინდა",100,SubDistrict
"1881","ჯავახიშვილის ქუჩა (წყნეთი)","წყნეთი","730","ი.ჯავახიშვილის ქ.","ჩუღურეთი",100,Global
"1543","ღლონტის ქუჩა; შესახვევი","ლილო","256","ღლონტის ქ.","ლილო",100,SubDistrict
"1569","ყიფიანის ქუჩა; შესახვევი","მთაწმინდა","1011","ყიფიანის ქ.","მთაწმინდა",100,SubDistrict
"1586","შარდენის ქუჩა; შესახვევი","აბანოთუბანი","1082","შარდენის ქ.","სოლოლაკი",100,District
"1643","ჩეხოვის ქუჩა; შესახვევი","ავლაბარი","887","ჩეხოვის ქ.","ავლაბარი",100,SubDistrict
"1802","ჭოპორტის ქუჩა; შესახვევი","სან. ზონა","616","ჭოპორტის ქ.","სანზონა",100,District
"1580","შავსოფელის ქუჩა; შესახვევი","ისანი","884","შავსოფლის ქ.","ავლაბარი",93,Global
"1657","ჩუბინიძის ქუჩა; შესახვევი","ავლაბარი","809","ჩუბინიძის ქ.","ჩუღურეთი",100,Global
"1692","ცუცხვათის ქუჩა; შესახვევი","ისანი","889","ცუცხვათის ქ.","ავლაბარი",100,Global
"1728","წერონისის ქუჩა; შესახვევი","ლოტკინი","557","წერონისის ქ.","ლოტკინი",100,SubDistrict
"1823","ხევისუბნის ქუჩა; შესახვევი","სან. ზონა","1204","ხევისუბნის ქ.","სანზონა",100,District
"1673","ცისარტყელას ქუჩა; შესახვევი","ნაძალადევი","554","ცისარტყელას ქ.","ნაძალადევი",100,SubDistrict
"1829","ხეჩუაშვილის ქუჩა; შესახვევი","ავჭალა","2600","გიგო ხეჩუაშვილის ქ.","ავჭალა",100,SubDistrict
"1655","ჩუბინაშვილის ქუჩა #1-9, 2-16","ჩუღურეთი","808","ჩუბინაშვილის ქ.","ჩუღურეთი",100,SubDistrict
"1799","ჭონქაძის ქუჩა #1-23, 2-18","მთაწმინდა","1049","იაშვილის ქ.","სოლოლაკი",100,Geospatial
"1541","ღამბაშიძის ქ.","ვერა","943","ღამბაშიძის ქ.","ვერა",100,SubDistrict
